phylum	class	order	family	genus	species
Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	Kordiimonas gwangyangensis
Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	Kordiimonas lacus
Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula dongshanensis
Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula flava
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium kunmingense
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium chloroacetimidivorans
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium rhizosphaerae
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium fluoreni
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium barthaii
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cupriresistens
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sufflavum
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Caulobacter leidyi
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas alkanivorans
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas canadensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas aerophila
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas naasensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas daechungensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas gimensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp.
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus arenilitoris
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Zymomonas	Zymomonas anaerobia
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium xanthum
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Rhizorhabdus	Rhizorhabdus argentea
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas oligoaromativorans
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas kyeonggiense
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium marinum
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas zeae
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium gossypii
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis fribergensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas morindae
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis flava
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp.
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp.
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium subterraneum
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium endophyticum
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas zeicaulis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas prati
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Polymorphobacter	Polymorphobacter fuscus
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingomonas yanoikuyae
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium malaysiense
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingomonas xenophaga
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingobium	Sphingobium jiangsuense
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas melonis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas jejuensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas yantingensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas guangdongensis
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis ginsengisoli
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis indica
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Hephaestia	Hephaestia caeni
Proteobacteria	Alphaproteobacteria	Pseudomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas riguiloci
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Bombella	Bombella intestini
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Craurococcus	Craurococcus roseus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Paracraurococcus	Paracraurococcus ruber
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Rhodovarius	Rhodovarius lipocyclicus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidiphilium	Acidiphilium sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas mucosa
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas rhizosphaerae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas aceris
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter musti
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter oeni
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas wenyumeiae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidocella	Acidocella aquatica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas globiformis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter aceti subsp. aceti
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter cerevisiae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus subsp. pasteurianus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter aceti subsp. orleanensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus subsp. lovaniensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus subsp. estunensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter pomorum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter syzygii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter cibinongensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter orientalis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter tropicalis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter indonesiensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter nitrogenifigens
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter senegalensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter ghanensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter fabarum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidiphilium	Acidiphilium cryptum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidiphilium	Thiobacillus acidophilus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidiphilium	Acidiphilium multivorum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidocella	Acidiphilium aminilyticum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidomonas	Acetobacter methanolicus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Asaia	Asaia siamensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Asaia	Asaia astilbes
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Asaia	Asaia platycodi
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Asaia	Asaia prunellae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Belnapia	Belnapia moabensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Belnapia	Belnapia rosea
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconacetobacter	Acetobacter diazotrophicus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter sacchari
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter azotocaptans
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter johannae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Gluconacetobacter kakiaceti
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconobacter	Gluconobacter oxydans subsp. melanogenes
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconobacter	Gluconobacter frateurii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconobacter	Gluconobacter sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconobacter	Gluconobacter asaii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Kozakia	Kozakia baliensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Rhodopila	Rhodopseudomonas globiformis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseococcus	Roseococcus thiosulfatophilus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseococcus	Roseococcus suduntuyensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Rubritepida	Rubritepida flocculans
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Saccharibacter	Saccharibacter floricola
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Zavarzinia	Pseudomonas compransoris
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidisphaera	Acidisphaera rubrifaciens
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Teichococcus ludipueritiae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Muricoccus	Roseomonas rosea
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas lacus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas aquatica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas vinacea
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas stagni
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas aerilata
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas pecuniae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidicaldus	Acidicaldus organivorus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Granulibacter	Granulobacter bethesdensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidisoma	Acidisoma tundrae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidisoma	Acidisoma sibiricum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Acetobacter europaeus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Acetobacter hansenii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Acetobacter aceti subsp. xylinus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Acetobacter oboediens
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Acetobacter intermedius
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Gluconacetobacter swingsii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Gluconacetobacter rhaeticus
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Komagataeibacter	Acetobacter xylinus subsp. sucrofermentans
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Elioraea	Elioraea tepidiphila
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acetobacter	Acetobacter lambici
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Acidocella	Acidocella aromatica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Belnapia	Belnapia soli
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Gluconobacter	Gluconobacter cerevisiae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Roseomonas	Roseomonas oryzicola
Proteobacteria	Alphaproteobacteria	Rhizobiales	Acetobacteraceae	Humitalea	Humitalea rosea
Proteobacteria	Alphaproteobacteria	Rhizobiales		Rhizomicrobium	Rhizomicrobium palustre
Proteobacteria	Alphaproteobacteria	Rhizobiales		Rhizomicrobium	Rhizomicrobium electricum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Ancalomicrobiaceae	Ancalomicrobium	Ancalomicrobium adetum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	Martelella radicis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	Martelella mangrovi
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aurantimonas altamirensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aureimonas sp.
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Jiella	Jiella aquimaris
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aureimonas pseudogalii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas endophytica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aureimonas galii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas coralicida
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas manganoxydans
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Fulvimarina	Fulvimarina pelagi
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	Martelella mediterranea
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aurantimonas ureilytica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aurantimonas frigidaquae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aureimonas jatrophae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	Aureimonas phyllosphaerae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella doshiae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella ancashi
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella heixiaziensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella fuyuanensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella schoenbuchensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Rochalimaea quintana
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella alsatica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella koehlerae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella birtlesii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella bovis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella capreoli
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella chomelii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella coopersplainsensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella queenslandensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella rattaustraliani
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella japonica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella silvatica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella rochalimae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella vinsonii  subsp. berkhoffii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella tribocorum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella vinsonii  subsp. arupensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella acomydis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella callosciuri
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella jaculi
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella pachyuromydis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella florenciae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella senegalensis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Pseudochelatococcus	Qingshengfania soli
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Pseudochelatococcus	Pseudochelatococcus contaminans
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa	Methylocapsa palsarum
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa	Methylocapsa acidiphila
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa	Methylocapsa aurea
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	Methylocella silvestris
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	Methylocella tundrae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia derxii subsp. derxii
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia derxia subsp. venezuelae
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia indica subsp. indica
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia indica  subsp. lacticogenes
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia mobilis
Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia sp.
